stop_id,name,district,ridership,dispatch_interval,dispatch_half,cai_normalized,lat,lon,pm25,pm10,o3,no2,so2,co,pm25_index,pm10_index,o3_index,no2_index,so2_index,co_index,cai,cai_grade,main_pollutant,priority_v1,priority_v2,pollution_exposure,priority_v4
123000273,문정로데오거리입구(00011),송파구,54052,9.75,4.875,0.5111,37.49045997,127.1204717,18.2955,32.1662,0.0319,0.0185,0.0027,0.4034,58.2,52.2,51.6,30.9,6.6,10.1,58.2,보통,초미세먼지,0.2561513196324064,0.20887975722638724,0.0016934422866858993,0.25863158355888766
123000274,문정1동주민센터.로데오거리(00010),송파구,216018,9.75,4.875,0.5259,37.490657,127.124333,18.3504,32.1789,0.032,0.0185,0.0027,0.4062,58.4,52.2,51.7,30.8,6.7,10.2,58.4,보통,초미세먼지,0.2746665121315741,0.23368958301217596,0.006963985064263753,0.280849814557889
123000275,건너말공원입구(00047),송파구,68784,11.75,5.875,0.5259,37.49271432,127.1250181,18.3629,32.1875,0.032,0.0184,0.0027,0.4072,58.4,52.2,51.7,30.7,6.7,10.2,58.4,보통,초미세먼지,0.2789911788047792,0.22517658302198357,0.0026723206573995074,0.27603941456573505
123000278,송파경찰서.오금역(00053),송파구,585965,12.75,6.375,0.5481,37.50267,127.126868,18.4679,32.2476,0.0322,0.0183,0.0027,0.4142,58.7,52.2,51.8,30.6,6.7,10.4,58.7,보통,초미세먼지,0.3380850030630395,0.30187287496492954,0.02574651822076949,0.3419520036756474
123000279,가락쌍용2차아파트(00013),송파구,48442,17.0,8.5,0.5259,37.50251491,127.1221013,18.3687,32.2114,0.032,0.0185,0.0027,0.4092,58.4,52.2,51.7,30.8,6.7,10.2,58.4,보통,초미세먼지,0.3210359954648781,0.24886880801213196,0.002722916108468691,0.30024319455785375
123000280,가락대림아파트(00012),송파구,91072,14.0,7.0,0.5037,37.499682,127.117985,18.256,32.177,0.0318,0.0186,0.0027,0.4029,58.1,52.2,51.5,31.1,6.6,10.1,58.1,보통,초미세먼지,0.2922020796404018,0.2325623787198619,0.004037632134640991,0.28064249556848214
123000281,신가초등학교(00017),송파구,70835,11.0,5.5,0.5111,37.498817,127.120215,18.2989,32.1855,0.0319,0.0186,0.0027,0.405,58.2,52.2,51.6,31.0,6.6,10.1,58.2,보통,초미세먼지,0.26797483380637616,0.21724002848734192,0.002503770971071262,0.2665698005676514
123000282,신가초등학교(00045),송파구,26267,11.0,5.5,0.5111,37.498427,127.12017,18.2961,32.1841,0.0319,0.0186,0.0027,0.4047,58.2,52.2,51.6,31.0,6.6,10.1,58.2,보통,초미세먼지,0.26423888792629,0.21163610966721275,0.0009284471249682903,0.2620866655115481
123000283,석촌중학교후문(00019),송파구,38231,12.0,6.0,0.5259,37.499832,127.122922,18.3601,32.204,0.032,0.0185,0.0027,0.4082,58.4,52.2,51.7,30.8,6.7,10.2,58.4,보통,초미세먼지,0.2785133840983918,0.22258489096240258,0.0015169112715927094,0.27421606091807027
123000284,석촌중학교후문(00049),송파구,16080,12.0,6.0,0.5259,37.49985836,127.1232035,18.3659,32.2058,0.032,0.0185,0.0027,0.4085,58.4,52.2,51.7,30.8,6.7,10.2,58.4,보통,초미세먼지,0.27665655998266336,0.21979965478880983,0.0006380145234812264,0.27198787197919605
123000286,경찰병원.KT가락지사(00021),송파구,59742,11.5,5.75,0.5185,37.495927,127.122243,18.326,32.1862,0.0319,0.0185,0.0027,0.4058,58.3,52.2,51.6,30.9,6.7,10.1,58.3,보통,초미세먼지,0.2736807572670798,0.22056743219691605,0.0022396521097389674,0.2709169087204958
123000287,경찰병원.KT가락지사(00016),송파구,112275,11.5,5.75,0.5185,37.49623499,127.1223708,18.3293,32.1877,0.0319,0.0185,0.0027,0.4061,58.3,52.2,51.6,30.9,6.7,10.2,58.3,보통,초미세먼지,0.2780843752198388,0.22717285912605453,0.004209047916389517,0.2762012502638066
123000288,경찰병원.서울동부고용노동지청(00009),송파구,240170,12.0,6.0,0.5185,37.494675,127.122337,18.3244,32.1828,0.0319,0.0185,0.0027,0.4055,58.3,52.2,51.6,30.9,6.7,10.1,58.3,보통,초미세먼지,0.2929719357640322,0.24575419994234463,0.009395133809223273,0.2915663229168387
123000289,가락시장역4번출구.제일오피스텔(00010),송파구,128343,12.0,6.0,0.5111,37.493218,127.119723,18.2794,32.1695,0.0318,0.0186,0.0027,0.403,58.2,52.2,51.5,31.0,6.6,10.1,58.2,보통,초미세먼지,0.2811288181824305,0.22947100505142345,0.004948885993547601,0.2773545818189166
123000291,경찰병원.서울동부고용노동지청(00048),송파구,79841,12.0,6.0,0.5185,37.494428,127.12262,18.3286,32.1832,0.0319,0.0185,0.0027,0.4057,58.3,52.2,51.6,30.9,6.7,10.1,58.3,보통,초미세먼지,0.27953223761719315,0.225594652722086,0.0031232746740317077,0.2754386851406318
123000294,가락시장.가락시장역(00039),송파구,70348,12.0,6.0,0.5037,37.49376287,127.1171509,18.2341,32.1623,0.0317,0.0187,0.0027,0.4008,58.1,52.2,51.4,31.1,6.6,10.0,58.1,보통,초미세먼지,0.27379820819858475,0.21995657155713627,0.002673294712576465,0.26855784983830167
123000295,가락시장.가락몰(00012),송파구,174265,12.8571428571428,6.42857142857142,0.4963,37.491843,127.115874,18.2194,32.1561,0.0317,0.0187,0.0026,0.3997,58.0,52.2,51.4,31.1,6.6,10.0,58.0,보통,초미세먼지,0.2871828496615023,0.2350864438044229,0.006990920581894856,0.2803337053080886
123000296,가락시장남문(00013),송파구,125646,12.8571428571428,6.42857142857142,0.4889,37.490783,127.11225,18.1686,32.1476,0.0316,0.0188,0.0026,0.397,57.9,52.1,51.3,31.3,6.6,9.9,57.9,보통,초미세먼지,0.28063818987895983,0.2267509356120907,0.004965260035908789,0.2724801135690376
123000297,가락시장.헬리오시티(00020),송파구,142475,12.0,6.0,0.4593,37.494381,127.104966,18.0058,32.1442,0.0312,0.0191,0.0026,0.3892,57.5,52.1,51.0,31.8,6.6,9.7,57.5,보통,초미세먼지,0.26502949301787887,0.2156923876749664,0.00493647028278085,0.25803539162145467
123000298,가락시장.헬리오시티(00017),송파구,204615,12.0,6.0,0.4593,37.4951999,127.1062543,18.0183,32.1452,0.0312,0.0191,0.0026,0.3899,57.5,52.1,51.0,31.8,6.6,9.7,57.5,보통,초미세먼지,0.2702384249194349,0.22350578552730047,0.00708949546875735,0.2642861099033219
123000299,가락1동주민센터(00016),송파구,87706,12.0,6.0,0.4741,37.49629776,127.1098466,18.0802,32.1488,0.0314,0.0189,0.0026,0.3933,57.7,52.1,51.1,31.6,6.6,9.8,57.7,보통,초미세먼지,0.2653767123003788,0.21325025363575326,0.0031368622687376903,0.2584520547604545
123000300,서울방이동고분군(00009),송파구,253023,13.1428571428571,6.57142857142857,0.5185,37.50820966,127.1161985,18.3103,32.1924,0.0319,0.0186,0.0027,0.4075,58.3,52.2,51.6,31.0,6.7,10.2,58.3,보통,초미세먼지,0.3035731576105115,0.253084604140635,0.010840585867085278,0.2985735034183281
123000301,문정푸르지오1차아파트(00057),송파구,29207,11.0,5.5,0.5333,37.48666414,127.1283056,18.3975,32.1798,0.0321,0.0184,0.0027,0.4079,58.5,52.2,51.8,30.6,6.7,10.2,58.5,보통,초미세먼지,0.2718927430290719,0.21867244787694118,0.001077251377236063,0.27127129163488634
123000302,토성오거리(00057),송파구,26655,8.0,4.0,0.6741,37.532057,127.119084,19.1722,32.6462,0.0335,0.0177,0.0028,0.4602,60.4,52.6,52.9,29.4,6.9,11.5,60.4,보통,초미세먼지,0.29359239997034065,0.2455737851406961,0.0009036806683885035,0.31231087996440876
123000303,풍납토성서성벽(00061),송파구,18527,8.0,4.0,0.5778,37.529799,127.109875,18.6383,32.1145,0.0336,0.0178,0.0028,0.4413,59.1,52.1,53.0,29.7,6.9,11.0,59.1,보통,초미세먼지,0.26081229886885265,0.2156628927477234,0.000538387064659018,0.2729747586426232
123000305,몽촌토성역.한성백제역(00030),송파구,269163,11.2,5.6,0.5407,37.51687735,127.1134131,18.4504,32.2006,0.0324,0.0183,0.0027,0.4184,58.6,52.2,52.0,30.5,6.7,10.5,58.6,보통,초미세먼지,0.29614303637960115,0.25206640642125344,0.010248520370788107,0.2993716436555214
123000306,풍납동강변현대아파트(00049),송파구,28952,8.0,4.0,0.5926,37.533635,127.111217,18.7356,32.1539,0.0339,0.0177,0.0028,0.4493,59.3,52.2,53.2,29.5,6.9,11.2,59.3,보통,초미세먼지,0.2666244538834098,0.22141816230659617,0.0008629059623865864,0.2799493446600918
123000309,홍이공원(00050),송파구,15544,12.0,6.0,0.5333,37.50020542,127.124792,18.3998,32.2173,0.0321,0.0184,0.0027,0.4103,58.5,52.2,51.7,30.7,6.7,10.3,58.5,보통,초미세먼지,0.2790807651848874,0.22195448111066438,0.0006254339554125826,0.2748969182218649
123000310,홍이공원(00018),송파구,18559,12.0,6.0,0.5333,37.500417,127.124825,18.4025,32.2187,0.0321,0.0184,0.0027,0.4105,58.5,52.2,51.7,30.7,6.7,10.3,58.5,보통,초미세먼지,0.27933349981126643,0.22233358305023287,0.000746746576074506,0.2752001997735197
123000311,송파파크센트럴(00008),송파구,30671,8.0,4.0,0.5778,37.49265523,127.1495066,18.6283,32.2775,0.0325,0.0181,0.0027,0.4201,59.1,52.3,52.1,30.1,6.7,10.5,59.1,보통,초미세먼지,0.2618302787370937,0.21718986255008493,0.0008912867523159033,0.2741963344845124
123000312,거여역7번출구(00035),송파구,387521,14.75,7.375,0.5704,37.492387,127.143927,18.5829,32.2594,0.0324,0.0181,0.0027,0.4179,59.0,52.3,52.0,30.2,6.7,10.4,59.0,보통,초미세먼지,0.3455243606538114,0.29358746690664306,0.02049665133139829,0.34087923278457377
123000313,거여역6번출구(00006),송파구,105251,10.3333333333333,5.16666666666666,0.5704,37.49196,127.14409,18.5806,32.2569,0.0324,0.0181,0.0027,0.4177,59.0,52.3,52.0,30.2,6.7,10.4,59.0,보통,초미세먼지,0.28505731156989683,0.2360118932807712,0.0038999794698327595,0.29040210721720955
123000315,풍납2동주민센터(00058),송파구,24199,8.0,4.0,0.6296,37.52956,127.116059,18.9139,32.4089,0.0334,0.0178,0.0027,0.4492,59.8,52.4,52.8,29.6,6.9,11.2,59.8,보통,초미세먼지,0.27857170912156665,0.231931637756424,0.0007663219370088447,0.29428605094588
123000317,오륜사거리(00014),송파구,61172,12.0,6.0,0.5926,37.505397,127.139223,18.7157,32.3745,0.0325,0.0181,0.0027,0.4266,59.3,52.4,52.1,30.1,6.7,10.7,59.3,보통,초미세먼지,0.3026586527762561,0.2454694606458656,0.0027348205753201294,0.30319038333150733
123000318,오륜사거리(00033),송파구,15978,12.0,6.0,0.5926,37.506252,127.1392429,18.7344,32.3881,0.0325,0.0181,0.0027,0.4277,59.3,52.4,52.1,30.1,6.8,10.7,59.3,보통,초미세먼지,0.2988702319787195,0.23978682944956073,0.0007143294833006119,0.2986442783744634
123000329,복정역2번출구(00026),송파구,27469,13.0,6.5,0.5333,37.46928382,127.1268695,18.4121,32.1395,0.0322,0.0183,0.0027,0.4059,58.5,52.1,51.8,30.4,6.7,10.1,58.5,보통,초미세먼지,0.28841372054792874,0.2284539141552264,0.0011973569071451313,0.2810964646575145
123000337,남한산성입구(00001),송파구,92281,10.4,5.2,0.5778,37.49096,127.157278,18.6563,32.2791,0.0325,0.018,0.0027,0.4211,59.1,52.3,52.1,30.0,6.7,10.5,59.1,보통,초미세먼지,0.28699478299288494,0.23693661893377183,0.003486142695953932,0.2923937395914619
123000338,서울아산병원장례식장(00063),송파구,119524,8.0,4.0,0.5481,37.52463958,127.1074534,18.4867,32.0775,0.0331,0.0181,0.0027,0.4284,58.7,52.1,52.6,30.1,6.8,10.7,58.7,보통,초미세먼지,0.2594019046010659,0.2194732272719692,0.00329519979033132,0.27128228552127914
123000339,갑을.미성아파트(00050),송파구,42556,8.0,4.0,0.6148,37.535297,127.11248,18.8228,32.2282,0.0339,0.0177,0.0028,0.4534,59.6,52.2,53.3,29.4,6.9,11.3,59.6,보통,초미세먼지,0.2751722267492784,0.22979537716095452,0.0013159330828750424,0.2902066720991341
123000340,송파배드민턴체육관(00009),송파구,34037,11.5,5.75,0.563,37.49420734,127.1380636,18.5419,32.2506,0.0323,0.0182,0.0027,0.4162,58.9,52.3,51.9,30.3,6.7,10.4,58.9,보통,초미세먼지,0.28634083126230186,0.2306686543008602,0.0013853759148381086,0.28610899751476226
123000342,풍납중학교앞(00044),송파구,10683,8.0,4.0,0.5926,37.52477282,127.1152308,18.7364,32.3075,0.0331,0.018,0.0027,0.4377,59.3,52.3,52.6,29.9,6.8,10.9,59.3,보통,초미세먼지,0.2650930413164718,0.21912104345618919,0.00031840371636418567,0.2781116495797662
123000343,복정역3번출구(00026),송파구,19809,16.0,8.0,0.5333,37.469732,127.123962,18.3964,32.1369,0.0322,0.0183,0.0027,0.4051,58.5,52.1,51.8,30.5,6.7,10.1,58.5,보통,초미세먼지,0.3127716153280073,0.24249075632534423,0.0010627226988135056,0.29532593839360877
123000344,새마을시장(00034),송파구,249384,10.0,5.0,0.437,37.508856,127.086736,17.8882,32.1224,0.0309,0.0193,0.0026,0.3839,57.2,52.1,50.8,32.1,6.5,9.6,57.2,보통,초미세먼지,0.2499171457005389,0.21246831114340092,0.006852128895944788,0.2499005748406467
123000345,잠실학원사거리.잠실트리지움남문(00035),송파구,83481,10.0,5.0,0.4296,37.50758601,127.0893716,17.826,32.1452,0.0307,0.0194,0.0026,0.3807,57.1,52.1,50.6,32.4,6.5,9.5,57.1,보통,초미세먼지,0.23354106703897978,0.1893856746325437,0.0022548650856739666,0.23024928044677573
123000346,삼전역.잠실현대아파트(00017),송파구,119074,18.5,9.25,0.4222,37.503762,127.087268,17.7963,32.1552,0.0306,0.0195,0.0026,0.3789,57.0,52.2,50.5,32.5,6.5,9.5,57.0,보통,초미세먼지,0.30488887437306383,0.23413886711515125,0.005847476064047009,0.2733666492476766
123000352,가락시장역5번출구(00046),송파구,393867,12.0,6.0,0.5111,37.492673,127.119535,18.2769,32.1678,0.0318,0.0186,0.0027,0.4028,58.2,52.2,51.5,31.0,6.6,10.1,58.2,보통,초미세먼지,0.3033865657561152,0.26285762641195054,0.01518744987744258,0.30406387890733827
123000353,올림픽대교남단교차로(00043),송파구,17281,8.0,4.0,0.6074,37.525152,127.11681,18.8077,32.3688,0.0331,0.0179,0.0027,0.4407,59.5,52.4,52.6,29.9,6.8,11.0,59.5,보통,초미세먼지,0.2705843951983085,0.2243951113159813,0.0005279315724095976,0.28470127423797026
123000354,장지공영차고지(00001),송파구,288654,10.6363636363636,5.31818181818181,0.5407,37.480507,127.135886,18.4598,32.1794,0.0323,0.0182,0.0027,0.4101,58.6,52.2,51.9,30.4,6.7,10.3,58.6,보통,초미세먼지,0.29307991431206853,0.25169899604722745,0.01043754936526801,0.29851407899266413
123000355,장지공영차고지(00056),송파구,733,10.6363636363636,5.31818181818181,0.5407,37.480562,127.135645,18.458,32.1791,0.0322,0.0182,0.0027,0.41,58.6,52.2,51.9,30.4,6.7,10.3,58.6,보통,초미세먼지,0.2689447214889607,0.2154962068125657,2.6504824754694033e-05,0.2695518476049348
123000356,아이코리아(00002),송파구,77594,11.125,5.5625,0.5407,37.480972,127.1334,18.4412,32.1756,0.0322,0.0183,0.0027,0.4092,58.6,52.2,51.8,30.4,6.7,10.2,58.6,보통,초미세먼지,0.27945962190504064,0.2276037847094127,0.0029346475221887006,0.27972654628604876
123000357,송파파인타운11.12단지(00058),송파구,1469,9.0,4.5,0.5407,37.479127,127.132114,18.4306,32.1678,0.0322,0.0183,0.0027,0.4084,58.6,52.2,51.8,30.5,6.7,10.2,58.6,보통,초미세먼지,0.25537005360218756,0.20740693225513315,4.494610800830112e-05,0.26144406432262507
123000359,송파파인타운10단지.13단지(00057),송파구,4508,9.0,4.5,0.5333,37.477599,127.129235,18.4104,32.1587,0.0322,0.0183,0.0027,0.4072,58.5,52.2,51.8,30.5,6.7,10.2,58.5,보통,초미세먼지,0.2531556642440188,0.20556682969936155,0.00013603912784675384,0.2587867970928226
123000360,송파파인타운8단지.9단지(00003),송파구,49901,11.0,5.5,0.5333,37.47808677,127.1274733,18.3967,32.1566,0.0321,0.0183,0.0027,0.4065,58.5,52.2,51.8,30.5,6.7,10.2,58.5,보통,초미세먼지,0.2736274330318206,0.22127448288106416,0.0018405149784454678,0.2733529196381847
123000361,송파구립산모건강증진센터(00056),송파구,106188,9.66666666666666,4.83333333333333,0.5333,37.477983,127.12731,18.3957,32.1561,0.0321,0.0183,0.0027,0.4065,58.5,52.2,51.8,30.5,6.7,10.2,58.5,보통,초미세먼지,0.26723462172667795,0.22168526592335028,0.0034418315120932465,0.27234821273868026
123000362,장지동주민센터앞(00006),송파구,78835,9.5,4.75,0.5407,37.48669447,127.1328865,18.4456,32.1933,0.0322,0.0183,0.0027,0.4103,58.6,52.2,51.8,30.5,6.7,10.3,58.6,보통,초미세먼지,0.26602198299006097,0.2196348263369432,0.002546070723540351,0.27172637958807316
123000363,장지동주민센터.송파파인타운1단지(00009),송파구,22017,9.5,4.75,0.5407,37.486505,127.132993,18.4461,32.1929,0.0322,0.0183,0.0027,0.4103,58.6,52.2,51.8,30.5,6.7,10.3,58.6,보통,초미세먼지,0.2612591717125809,0.21249060942072312,0.0007110653785778893,0.2660110060550971
123000364,잠실여고후문(00017),송파구,99588,9.66666666666666,4.83333333333333,0.4815,37.50250109,127.111619,18.118,32.1559,0.0315,0.0189,0.0026,0.3962,57.8,52.2,51.2,31.5,6.6,9.9,57.8,보통,초미세먼지,0.24939742118100208,0.20529983547520686,0.0029140837974881333,0.2509435720838692
123000365,건영아파트앞(00054),송파구,8794,9.66666666666666,4.83333333333333,0.5333,37.481838,127.126489,18.3822,32.1628,0.0321,0.0184,0.0027,0.4064,58.5,52.2,51.7,30.6,6.7,10.2,58.5,보통,초미세먼지,0.25907049695004214,0.20943907875839654,0.0002850365984607301,0.2625512630067173
123000366,잠실새내역2번출구(00028),송파구,78585,10.0,5.0,0.4444,37.51042245,127.0860381,17.9383,32.1004,0.0311,0.0192,0.0026,0.3867,57.3,52.1,50.9,31.9,6.5,9.7,57.3,보통,초미세먼지,0.23806892778794722,0.19321450279303198,0.0021958154354885856,0.2356827133455367
123000367,가락래미안앞(00054),송파구,53797,12.3333333333333,6.16666666666666,0.5556,37.499257,127.132413,18.5199,32.2592,0.0323,0.0183,0.0027,0.4161,58.8,52.3,51.9,30.4,6.7,10.4,58.8,보통,초미세먼지,0.29247253665958356,0.23509769387826435,0.002317419816318972,0.2893003773248337
123000370,송파파인타운2단지.한림예고(00005),송파구,22882,14.25,7.125,0.5407,37.485133,127.132647,18.4398,32.187,0.0322,0.0183,0.0027,0.4098,58.6,52.2,51.8,30.5,6.7,10.2,58.6,보통,초미세먼지,0.30091501431683226,0.23634937332710015,0.0011085023840182087,0.2898480171801987
123000371,송파파인타운3단지.한림예고(00005),송파구,156806,14.25,7.125,0.5407,37.484826,127.132645,18.4393,32.186,0.0322,0.0183,0.0027,0.4097,58.6,52.2,51.8,30.5,6.7,10.2,58.6,보통,초미세먼지,0.3121412936213703,0.25318879228390717,0.0075963562987658075,0.30331955234564434
123000372,송파글마루도서관.버들어린이집(00003),송파구,71027,11.1428571428571,5.57142857142857,0.5407,37.481607,127.131555,18.4265,32.1734,0.0322,0.0183,0.0027,0.4086,58.6,52.2,51.8,30.5,6.7,10.2,58.6,보통,초미세먼지,0.27905794775010023,0.2268673449055736,0.002690591836077205,0.27915525158583454
123000373,송파글마루도서관.버들어린이집(00054),송파구,10782,11.8333333333333,5.91666666666666,0.5407,37.481598,127.131337,18.4246,32.1729,0.0322,0.0183,0.0027,0.4085,58.6,52.2,51.8,30.5,6.7,10.2,58.6,보통,초미세먼지,0.2797618338925582,0.22274460269068913,0.0004337447305389236,0.27654753400440324
123000374,문현고등학교.송파파인타운5단지(00024),송파구,33986,14.0,7.0,0.5333,37.480632,127.129475,18.4093,32.1663,0.0322,0.0183,0.0027,0.4076,58.5,52.2,51.8,30.5,6.7,10.2,58.5,보통,초미세먼지,0.2972933462726757,0.23427335274234679,0.0015953850238094465,0.2867520155272108
123000375,문현고등학교(00004),송파구,87004,12.6,6.3,0.5333,37.48070913,127.1292062,18.407,32.1659,0.0322,0.0183,0.0027,0.4075,58.5,52.2,51.8,30.5,6.7,10.2,58.5,보통,초미세먼지,0.29007095304593017,0.23393976290222848,0.003675760335148749,0.28508514365511617
123000376,풍납현대아파트(00027),송파구,255371,14.8181818181818,7.4090909090909,0.6519,37.52875878,127.1193611,19.0533,32.5621,0.0333,0.0177,0.0027,0.4531,60.1,52.6,52.7,29.6,6.9,11.3,60.1,보통,초미세먼지,0.3621754638693076,0.3017564617972275,0.015507939364664722,0.3605196475522602
123000377,문정3차푸르지오아파트.송파파인타운1단지(00005),송파구,128207,14.0,7.0,0.5407,37.48667385,127.1335864,18.4525,32.1953,0.0322,0.0183,0.0027,0.4107,58.6,52.2,51.8,30.5,6.7,10.3,58.6,보통,초미세먼지,0.3076606277574189,0.24834279348798022,0.006101934753186875,0.2991927533089027
123000378,문정3차푸르지오아파트.송파파인타운1단지(00052),송파구,2645,14.0,7.0,0.5407,37.48648395,127.1333837,18.4499,32.194,0.0322,0.0183,0.0027,0.4105,58.6,52.2,51.8,30.5,6.7,10.3,58.6,보통,초미세먼지,0.29713529934700406,0.23255480087235786,0.00012588717794020048,0.2865623592164049
123000379,아이코리아앞(00055),송파구,7542,11.125,5.5625,0.5407,37.48096,127.13364,18.443,32.1761,0.0322,0.0183,0.0027,0.4093,58.6,52.2,51.8,30.4,6.7,10.2,58.6,보통,초미세먼지,0.27358746069538814,0.218795542894934,0.0002852425653059151,0.2726799528344658
123000380,가든파이브웍스동(00081),송파구,12085,9.5,4.75,0.5259,37.478215,127.121195,18.3484,32.1463,0.032,0.0184,0.0027,0.404,58.4,52.1,51.7,30.7,6.7,10.1,58.4,보통,초미세먼지,0.25548834279115956,0.20679732900155406,0.00037960640756929363,0.25908601134939147
123000381,가든파이브웍스동(00006),송파구,25347,9.5,4.75,0.5259,37.47825461,127.1212594,18.3488,32.1465,0.032,0.0184,0.0027,0.404,58.4,52.1,51.7,30.7,6.7,10.1,58.4,보통,초미세먼지,0.25660003984424024,0.20846487458117513,0.000796183997737599,0.2604200478130883
123000382,장지역.가든파이브라이프동(00005),송파구,243181,11.6666666666666,5.83333333333333,0.5259,37.47907241,127.1246144,18.3723,32.1535,0.0321,0.0184,0.0027,0.4054,58.4,52.2,51.7,30.6,6.7,10.1,58.4,보통,초미세먼지,0.2929156931121157,0.24668835448298837,0.009380796269026536,0.29316549840120554
123000383,장지역.가든파이브라이프동(00023),송파구,225732,14.0,7.0,0.5259,37.479007,127.124888,18.3747,32.1539,0.0321,0.0184,0.0027,0.4055,58.4,52.2,51.7,30.6,6.7,10.1,58.4,보통,초미세먼지,0.3108974621019375,0.25616100796772107,0.010449233632890229,0.303076954522325
123000384,가든파이브툴동(00007),송파구,123320,9.5,4.75,0.5185,37.47914773,127.1193612,18.3297,32.1448,0.032,0.0184,0.0027,0.4032,58.3,52.1,51.7,30.7,6.7,10.1,58.3,보통,초미세먼지,0.26234356392576125,0.21856164218493818,0.003819091706866467,0.2673122767109135
123000385,가든파이브툴동(00080),송파구,59406,9.5,4.75,0.5185,37.478998,127.119308,18.33,32.1445,0.032,0.0184,0.0027,0.4032,58.3,52.1,51.7,30.7,6.7,10.1,58.3,보통,초미세먼지,0.25698592514951324,0.21052518402056614,0.0018397418256414963,0.26088311017941584
123000436,복정역환승주차장(00042),송파구,1503,13.7,6.85,0.5333,37.470728,127.128144,18.4154,32.1435,0.0322,0.0183,0.0027,0.4063,58.5,52.1,51.8,30.4,6.7,10.2,58.5,보통,초미세먼지,0.2920704345417737,0.2286889851459939,6.904257333642149e-05,0.2819845214501285
123000507,잠실대교전망쉼터(00011),송파구,41316,12.0,6.0,0.4963,37.52010715,127.0951336,18.1956,31.9758,0.0324,0.0185,0.0027,0.4083,58.0,52.0,52.0,30.8,6.7,10.2,58.0,보통,초미세먼지,0.26889544331716514,0.21408390571648847,0.0015469605664407487,0.2626745319805982
123000508,잠실대교전망쉼터(00005),송파구,59716,12.0,6.0,0.4963,37.519993,127.09479,18.1903,31.9757,0.0323,0.0185,0.0027,0.4078,58.0,52.0,52.0,30.8,6.7,10.2,58.0,보통,초미세먼지,0.2704378370569243,0.21639749632612715,0.0022358964368664864,0.2645254044683092
123000517,호수임광아파트(00055),송파구,85360,11.0,5.5,0.4889,37.51138824,127.1072025,18.1457,32.1354,0.0316,0.0188,0.0026,0.3997,57.9,52.1,51.4,31.3,6.6,10.0,57.9,보통,초미세먼지,0.26178499537016436,0.2123997152774687,0.002885997515348984,0.2591419944441972
123000518,호수임광아파트(00048),송파구,10534,11.0,5.5,0.4815,37.51062634,127.1067264,18.1146,32.1353,0.0316,0.0189,0.0026,0.3977,57.8,52.1,51.3,31.4,6.6,9.9,57.8,보통,초미세먼지,0.25304351424317256,0.20076897506846259,0.0003507553319159145,0.24865221709180713
123000519,미켈란호수가아파트(00056),송파구,41989,11.0,5.5,0.4519,37.50819775,127.1031125,17.97,32.1373,0.0311,0.0191,0.0026,0.389,57.4,52.1,50.9,31.9,6.6,9.7,57.4,보통,초미세먼지,0.24580370989656364,0.19583519447447506,0.001312088042442578,0.23996445187587634
123000520,미켈란호수가아파트(00047),송파구,21849,11.0,5.5,0.4519,37.50765632,127.1026501,17.9478,32.1395,0.031,0.0192,0.0026,0.3877,57.4,52.1,50.9,32.0,6.6,9.7,57.4,보통,초미세먼지,0.24411545935750123,0.1933028186658814,0.0006827457581587531,0.23793855122900148
123000521,석촌호수서호사거리(00057),송파구,104465,11.0,5.5,0.4296,37.50658902,127.0992351,17.8553,32.1483,0.0308,0.0194,0.0026,0.3824,57.1,52.1,50.6,32.3,6.5,9.6,57.1,보통,초미세먼지,0.24363339984161234,0.19702417383649246,0.0031038191839151907,0.2373600798099348
123000522,석촌호수서호사거리(00046),송파구,43836,11.0,5.5,0.4296,37.506324,127.098408,17.8361,32.151,0.0307,0.0194,0.0026,0.3813,57.1,52.2,50.6,32.4,6.5,9.5,57.1,보통,초미세먼지,0.23855112864335928,0.18940076703911296,0.0013024363925344018,0.23126135437203116
123000541,송파파인타운아파트11단지(00002),송파구,2486,11.0,5.5,0.5407,37.478458,127.133178,18.4384,32.1681,0.0322,0.0183,0.0027,0.4087,58.6,52.2,51.8,30.4,6.7,10.2,58.6,보통,초미세먼지,0.2721219710532746,0.2175348084317637,9.296545417101601e-05,0.27154636526392956
123000542,송파파인타운아파트11단지(00138),송파구,49,11.0,5.5,0.5407,37.478367,127.133242,18.4388,32.1679,0.0322,0.0183,0.0027,0.4087,58.6,52.2,51.9,30.4,6.7,10.2,58.6,보통,초미세먼지,0.2719176877085033,0.2172283834146067,1.8323842535719166e-06,0.27130122525020395
123000565,파크데일아파트1단지앞(00006),송파구,160284,12.0,6.0,0.6,37.498135,127.15843,18.741,32.3459,0.0326,0.0179,0.0027,0.426,59.4,52.3,52.2,29.9,6.8,10.7,59.4,보통,초미세먼지,0.31343592598823644,0.2601538889823546,0.007255400033647655,0.3161231111858837
123000566,파크데일아파트2단지앞(00005),송파구,81329,12.0,6.0,0.5926,37.49794506,127.1584215,18.7384,32.3439,0.0326,0.0179,0.0027,0.4259,59.3,52.3,52.2,29.9,6.8,10.6,59.3,보통,초미세먼지,0.30434832835301284,0.24800397401100077,0.0036359808829237368,0.3052179940236155
