표준버스정류장ID,역명,자치구,승차총승객수
118000034,김안과병원(00048),영등포구,984612
123000002,잠실역.잠실대교남단(00022),송파구,984082
111000007,디지털미디어시티역(00005),은평구,983447
116000051,구로4동우체국.고대구로병원정문(00022),구로구,981076
101000001,남대문세무서(00024),중구,976071
120000107,우림시장.난곡보건분소(00004),관악구,974457
107000034,길음역3번출구B(00028),성북구,972402
118000008,여의도환승센터(00041),영등포구,971726
107000004,길음뉴타운(00045),성북구,969125
112000112,명지대(00018),서대문구,965568
106000202,봉화산역3번출구(00008),중랑구,965545
114000064,오목교역1번출구.대학빌딩(00054),양천구,965294
112000066,연희교차로(00031),서대문구,964385
112000013,연세대앞(00041),서대문구,963206
113000002,마포역(00038),마포구,961658
102000067,서울시중부기술교육원.블루스퀘어(00013),용산구,955615
110000291,상계역3번출구(00008),노원구,952683
107000061,종암사거리입구(00058),성북구,952336
118000007,여의도환승센터(00019),영등포구,951442
122000160,은마아파트입구사거리(00007),강남구,951217
100000366,동묘앞.서울혜화경찰서(00070),종로구,947290
115000109,화곡역4번출구(00006),강서구,946313
105000481,제기동역.서울약령시(00027),동대문구,946225
122000206,한티역7번출구(00009),강남구,945933
115000003,등촌역.강서보건소(00060),강서구,944953
111000042,응암역신사오거리(00059),은평구,944061
108900168,미아사거리전철역(00019),강북구,943769
123000013,문정법조단지.건영아파트(00003),송파구,942056
122000065,청담동주민센터(00021),강남구,942034
120000033,봉원중학교.행운동우성아파트(00007),관악구,940724
105900050,경희대의료원(00004),동대문구,936814
123000003,석촌호수.한솔병원(00008),송파구,931203
120000150,서울대입구역(00012),관악구,931189
100000002,창경궁.서울대학교병원(00026),종로구,929152
119000101,중앙대학교(00052),동작구,929144
122000056,한양아파트.압구정로데오역(00019),강남구,928360
113000193,상암DMC홍보관.YTN(00006),마포구,928339
105000482,제기동역.서울약령시(00032),동대문구,927331
100000363,영천시장(00019),종로구,927062
102000012,갈월동(00036),용산구,925942
107000017,국민대앞(00001),성북구,923953
106000151,사가정역(00005),중랑구,923158
122000156,선릉역(00074),강남구,919061
122000266,삼호물산(00005),강남구,915502
102000011,갈월동(00043),용산구,915156
120000018,신림사거리.신림역(00013),관악구,914744
122000303,수서역.로즈데일빌딩(00016),강남구,907722
113000413,서교동(00053),마포구,905930
115000082,목동사거리(00018),강서구,905231
117000111,모두의학교.금천문화예술정보학교(00017),금천구,904301
106000003,상봉역.중랑우체국(00011),중랑구,899222
118000089,당산역삼성래미안아파트(00032),영등포구,898430
104000007,어린이대공원후문아차산역(00013),광진구,895850
116900094,대림역4번출구(00001),구로구,895138
118000005,영등포역(00017),영등포구,888155
112000068,연희3거리(00030),서대문구,883772
111000060,선진운수종점(00001),은평구,881984
113900300,홍대입구역(00001),마포구,878563
100000395,종로5가.광장시장(00035),종로구,877206
108000008,미아역.신일중고(00049),강북구,875349
115000589,강서구청사거리.서울디지털대학교(00011),강서구,871934
118000199,파크원타워.LG트윈타워(00020),영등포구,870779
107000031,정릉길음시장(00009),성북구,869370
119000021,공군호텔(00052),동작구,862714
109000179,창동역동측(도봉방면)(00001),도봉구,861378
114000052,목동이대병원.목동6단지앞(00015),양천구,858602
115000043,강서구청.한국건강관리협회(00010),강서구,858382
100000379,서울역사박물관.경희궁앞(00033),종로구,857299
107000001,길음2동주민센터(00019),성북구,856974
121000015,신사역.푸른저축은행(00029),서초구,856780
120000005,서울대입구역5번출구(00064),관악구,853562
106000001,망우역(00008),중랑구,853542
123000004,석촌호수.한솔병원(00023),송파구,852560
108000009,도봉세무서.성암국제무역고(00017),강북구,851997
121000021,신반포역.세화여중고(00048),서초구,846914
114000167,목동역7번출구.진명여고(00019),양천구,846903
101000040,우리은행종로지점(00032),중구,844829
118000465,경방타임스퀘어.신세계백화점(00019),영등포구,843816
119000002,신대방경남아파트(00030),동작구,840059
112000009,연희104고지앞.구성산회관(00043),서대문구,838737
107000086,삼선동주민센터(00018),성북구,838659
112000005,모래내시장.가좌역(00008),서대문구,835628
112000076,서대문보건소별관.홍제폭포(00006),서대문구,834750
123000579,잠실역.롯데월드몰(00009),송파구,833401
107000063,종암동주민센터(00057),성북구,831517
122900029,양재역.종합복지관(00014),강남구,831318
107000065,숭례초등학교(00056),성북구,828452
102000001,한강대교북단.LG유플러스(00038),용산구,828346
113000423,서교동(00035),마포구,828256
105000012,삼육서울병원(00082),동대문구,826500
119900075,이수역(00013),동작구,826039
120000029,서울대학교(00004),관악구,825291
123000016,장지역.가든파이브(00096),송파구,823444
108000160,수유역.노스페이스문화센터(00015),강북구,822892
120000438,신대방역(00019),관악구,821691
107000239,길음역3번출구A(00013),성북구,821544
122000119,한티역3번출구.서울강남고용노동지청(00031),강남구,820485
110000324,하계미성아파트.을지병원(00035),노원구,820011
122000064,청담동주민센터(00029),강남구,819825
107000029,숭덕초교(00008),성북구,818733
106000159,중화역3번출구(00010),중랑구,818537
111000008,디지털미디어시티역(00039),은평구,817520
107000012,창문여고(00006),성북구,816905
108000339,미아사거리역2번출구(00011),강북구,816520
103900116,왕십리민자역사(00007),성동구,815706
109000013,도봉구민회관.도봉문화원(중)(00009),도봉구,813592
118000143,대신시장(00017),영등포구,813159
115000893,발산역(00015),강서구,813068
103900085,성동구청(00069),성동구,811783
106000072,상봉역3번출구(00010),중랑구,810518
122000342,도곡역4번출구(00009),강남구,808377
111000928,연신내역.연서시장(00013),은평구,806274
109000009,도봉소방서.방학역남부(00007),도봉구,802693
108900154,번동초교.솔그린APT.하나은행(00001),강북구,802622
117000099,독산동정훈단지(00009),금천구,802500
118000071,여의도역5번출구(00059),영등포구,800666
100000397,종로6가.동대문종합시장(00023),종로구,799738
119900108,상도역5번출구(00013),동작구,798145
113000477,아현역(00031),마포구,796827
105000089,고려대학교앞(00055),동대문구,795001
105000042,외대앞(00019),동대문구,794700
120000017,남서울중학교.성보중고등학교(00012),관악구,794276
107000006,미아리고개.미아리예술극장(00044),성북구,793978
107000088,성북구청.성북경찰서(00017),성북구,793356
122000219,매봉역(00015),강남구,793306
119000007,현대아파트(00054),동작구,792233
117000004,금천우체국(00072),금천구,792220
120900089,신림역(00012),관악구,791901
105000552,신설동역1번출구(00023),동대문구,791726
112000187,서대문독립공원.극동아파트(00013),서대문구,790651
122000011,신사역1번출구(00001),강남구,790272
115000004,등촌역.강서보건소(00025),강서구,788166
111000933,불광역3호선.서울혁신파크(00010),은평구,786796
120000016,난곡입구(00010),관악구,783059
123000007,송파역(00006),송파구,782503
109000011,도봉보건소(00008),도봉구,782408
118000065,KBS별관(00057),영등포구,779294
107000087,성북구청.성북경찰서(00014),성북구,776158
118000013,보라매역.동작세무서(00065),영등포구,775648
108900178,수유역(00013),강북구,774488
110000144,노원역6번출구.상계주공3단지(00005),노원구,774295
117000005,말미고개.금천소방서(00007),금천구,772587
115000076,영일고등학교.강서도서관(00013),강서구,770032
103000003,장한평역(00024),성동구,770015
115000039,가양역7번출구.마포중고교(00017),강서구,769725
113000478,아현역(00048),마포구,768253
117000112,관악구보훈회관.신림푸르지오(00018),금천구,768177
119000302,사당역9번출구앞(00043),동작구,766593
122000114,포스코건너편(00017),강남구,766082
121000006,뱅뱅사거리(00053),서초구,764991
102000161,용산역(00002),용산구,764978
120000009,신림사거리.신림역(00026),관악구,764912
122000057,한양아파트.압구정로데오역(00039),강남구,763867
109000001,도봉산역(00002),도봉구,763418
117000095,현대시장.시흥4동주민센터(00007),금천구,762900
112900152,북아현로입구(00021),서대문구,762862
110900119,노원역2번출구(00016),노원구,761533
119000100,청화병원(00033),동작구,760573
112000008,연희104고지앞.구성산회관(00010),서대문구,760546
122000005,압구정역4번출구(00028),강남구,759638
114000051,목동5단지B상가.목5동주민센터(00014),양천구,758156
108000003,수유역.수유사거리(00014),강북구,758032
120000007,봉천역.관악초등학교(00066),관악구,756517
116000007,동양미래대학.구로성심병원(00014),구로구,756456
122000098,한국무역센터.삼성역(00016),강남구,756424
116000635,디지털단지오거리(00018),구로구,755340
100000144,동묘앞역.롯데캐슬천지인(00020),종로구,754733
119000054,성대시장(00059),동작구,754360
119000011,노량진역(00056),동작구,753223
107000030,숭덕초교(00009),성북구,751555
107000085,삼선동주민센터(00013),성북구,751309
100000123,방송통신대.이화장(00064),종로구,750985
113000133,홍대입구역(00021),마포구,749506
118000023,영등포로터리(00045),영등포구,748887
114000117,신월2동주민센터입구(00006),양천구,747866
115000002,염창역.서울도시가스(00026),강서구,746847
121000004,양재역.서초문화예술회관(00052),서초구,746698
107000077,정릉시장입구(00006),성북구,746119
102000002,한강대교북단.LG유플러스(00041),용산구,745854
115000044,강서구청.한국건강관리협회(00026),강서구,745136
119900100,중앙대병원(00022),동작구,744818
122000384,영동고등학교현대아파트(00026),강남구,743519
110000110,노원역9번출구(00004),노원구,742715
113000424,합정역(00034),마포구,742309
106000434,망우역.망우지구대(00007),중랑구,742143
106000005,중랑역.동부시장(00010),중랑구,741994
122000178,역삼역7번출구.GS타워(00011),강남구,741961
112000010,서대문우체국(00024),서대문구,741689
101000007,서울역버스환승센터.강우규의거터(00044),중구,741091
120000022,봉천사거리(00011),관악구,739789
100000103,창덕궁.우리소리박물관(00032),종로구,738787
117000026,디지털3단지사거리(00016),금천구,736899
108000059,강북구청(00005),강북구,734320
122000141,삼성역(00024),강남구,733577
116000142,개봉역(00071),구로구,731771
103000033,무학여고(00023),성동구,730727
122000002,신사중학교(00023),강남구,728063
120000036,봉원중학교.행운동우성아파트(00050),관악구,727428
120900093,낙성대역(00013),관악구,722601
101000071,동대문역사문화공원역8번출구(00031),중구,721710
100000031,세종문화회관(00007),종로구,720944
118000140,신길역1번출구(00045),영등포구,720149
112000026,사천교(00060),서대문구,719394
119000009,노량진수산시장.CTS기독교TV(00055),동작구,718700
101900005,신당역하나은행(00015),중구,718123
101000039,서울신문사(00015),중구,716342
119000125,상도4동약수맨션(00004),동작구,715723
122000121,농협대치지점(00024),강남구,715208
100000392,종로4가.종묘(00066),종로구,715079
119000048,사당1동상점가(00059),동작구,714729
123000005,석촌역(00007),송파구,713155
124000032,상일동역6번출구.고덕아르테온(00064),강동구,712802
105000160,현대벤처빌.현대썬앤빌(00005),동대문구,712116
101000033,소공동주민센터(00046),중구,711206
112000402,독립문역.한성과학고(00018),서대문구,710061
112000411,홍제역.1번출구(00011),서대문구,706772
121000007,래미안아파트.파이낸셜뉴스(중)(00033),서초구,704771
101000059,을지로2가.기업은행본점.서울노동청(00044),중구,704493
108000001,수유3동우체국(00012),강북구,703451
100000102,원남동(00027),종로구,703110
118000041,당산푸르지오아파트(00024),영등포구,702989
124000446,중앙보훈병원역3번출구(00089),강동구,700994
105000011,삼육서울병원(00012),동대문구,700336
123000159,오금역.오금동현대아파트(00013),송파구,698545
118000170,공군호텔(00063),영등포구,698302
115000050,화곡본동시장(00007),강서구,698267
122000058,일지아트홀(00025),강남구,698187
120000056,대학동고시촌입구(00054),관악구,698169
121000081,남부터미널(00001),서초구,697969
122000076,강남구청역(00033),강남구,695957
119000093,신대방삼거리(00030),동작구,695444
118000197,더현대서울(00030),영등포구,695393
114000061,목운초등학교.목운중학교(00018),양천구,695079
119000003,신대방현대아파트(00047),동작구,694642
117000132,범일운수종점(00001),금천구,693526
123000068,종합운동장사거리(00032),송파구,692953
123000010,가락시장.가락시장역(00093),송파구,691819
115000108,화곡역5번출구(00010),강서구,691755
101000305,서대문역사거리(00031),중구,690765
118000032,경방타임스퀘어.신세계백화점(00013),영등포구,688841
114000182,목동역.목동오거리(00072),양천구,686929
116000004,신도림동.구로역(00013),구로구,686305
116000059,구로역.NC신구로점(00025),구로구,681023
116000010,개봉역.한마을아파트(00022),구로구,680974
123000006,석촌역(00024),송파구,679960
118000048,국회의사당역5번출구(00010),영등포구,679086
112000406,산골고개(00045),서대문구,678622
111000038,은평구청(00055),은평구,677729
105000003,장한평역(00029),동대문구,676589
107000033,길음역2번출구.돈암삼성아파트(00010),성북구,676296
103000090,영동대교북단(00054),성동구,674495
120000013,관악구보훈회관.신림푸르지오(00075),관악구,673098
122000130,은마아파트(00024),강남구,673014
102000018,남영역(00011),용산구,673000
112000007,사천교(00009),서대문구,672551
112000062,연세로.명물거리(00056),서대문구,670078
101000054,충무로역2번출구(00002),중구,669719
116000058,구로역.NC신구로점(00006),구로구,669557
123000011,문정로데오거리입구(00004),송파구,669459
111000005,수색역앞(00004),은평구,669422
121900180,사당역12번출구(00007),서초구,669127
114000027,목3동주민센터.현대아이파크.실로암안과(00023),양천구,668604
110000379,석계역1번출구B(00007),노원구,668366
101000082,신당역4번출구.서울중앙시장(00038),중구,666925
120000105,세이브마트앞(00006),관악구,666402
123000257,개롱역3번출구(00032),송파구,665979
122000074,강남구청.강남세무서(00031),강남구,665973
100000005,혜화동로터리.여운형활동터(00024),종로구,664591
121000533,이수역(00004),서초구,663861
102000091,전쟁기념관(00048),용산구,661320
114900082,강서보건소.9호선등촌역(00001),양천구,659426
122000048,현대아파트(00021),강남구,655194
110000297,중계1동주민센터(00007),노원구,654332
101000046,남대문시장.회현역(00031),중구,653145
104000111,광진문화예술회관(00007),광진구,653124
120000043,신성초등학교(00002),관악구,653039
112000127,신촌기차역(00023),서대문구,652387
106000158,중화역3번출구(00012),중랑구,651727
104000006,어린이대공원후문아차산역(00025),광진구,651137
101000008,숭례문(00043),중구,650982
121000022,신반포역.세화여중고(00010),서초구,650801
103000292,왕십리광장.왕십리역4번출구(00008),성동구,649882
122000241,래미안블레스티지아파트(00002),강남구,649680
102000085,효창공원앞역.이봉창역사울림관(00007),용산구,649667
121000194,양재역.양재1동민원분소(00019),서초구,649207
120000004,행운동주민센터(00063),관악구,648335
112000405,산골고개(00013),서대문구,648197
104000125,건대로데오거리입구(00031),광진구,647764
121900258,이수역2번출구(00001),서초구,647147
121000149,이수교(00008),서초구,647023
120000049,당곡역.보라매공원.보라매병원(00084),관악구,646593
119000066,상도터널상도동(00015),동작구,646242
116900107,개봉역(00001),구로구,645652
118000132,안양천입구(00027),영등포구,645608
116000119,현대아파트.개봉중앙시장(00020),구로구,645002
101000083,성동고등학교(00027),중구,642440
107000079,정릉우체국앞(00007),성북구,641985
110000353,하계우성아파트(00003),노원구,641750
121000217,양재2동주민센터.양재꽃시장(00006),서초구,640571
105000158,장안동삼성쉐르빌아파트(00004),동대문구,640542
119000094,신대방삼거리(00030),동작구,640328
118000009,서울영림초등학교(00054),영등포구,638912
107000071,정릉산장아파트(00002),성북구,638129
106000172,중랑구청(00005),중랑구,635994
114000046,월촌중학교.목동1단지(00035),양천구,633512
105000402,청량리역환승센터(00043),동대문구,631409
112000392,연세로.문학의거리(00055),서대문구,630983
105000114,답십리역사거리(00016),동대문구,629549
105000486,신설동역(00071),동대문구,628715
122000120,삼성아파트입구(00032),강남구,628315
120000003,낙성대입구(00062),관악구,628218
123000015,장지역.가든파이브(00002),송파구,627802
122000297,수서역1번출구(00014),강남구,627371
122000184,강남역1번출구.역삼세무서(00070),강남구,627348
112000424,홍제역4번출구(00009),서대문구,627258
120000057,서울산업정보학교.삼성교(00002),관악구,627057
106000178,중랑구청사거리(00020),중랑구,626279
104000004,군자역.용마초등학교(00035),광진구,626145
119000070,상도동중앙하이츠빌.상도전통시장(00013),동작구,625391
118000004,남부지방법원등기국.구로세무서.에이스하이테크시티(00020),영등포구,624739
119000013,노들역(00030),동작구,624227
111000086,증산역.증산동주민센터(00008),은평구,624138
119000056,상도초등학교입구(00032),동작구,623786
105000183,회기역종점(00026),동대문구,622948
107000205,안암역3번출구(00010),성북구,622917
114000118,강서초등학교.신월4동주민센터(00005),양천구,622639
115000116,우장산역1번출구(00016),강서구,620784
105000014,떡전교사거리.동대문노인복지관(00023),동대문구,618616
111000925,세명컴퓨터고등학교(00006),은평구,618067
112000017,이대후문(00019),서대문구,617845
106000077,지하철7호선면목역(00008),중랑구,616704
120000025,인헌중고.서울미술고(00014),관악구,616671
111000932,불광역3.6호선(00049),은평구,616543
120000020,봉천역.관악초등학교(00009),관악구,615914
115000046,우장초등학교(00009),강서구,615277
107000002,길음2동주민센터(00046),성북구,614172
113000476,웨딩타운(00035),마포구,614154
104000055,광진구청(00006),광진구,613298
109000003,도봉한신아파트(00003),도봉구,613075
112000430,충정로역(00037),서대문구,612797
112000399,경찰청.동북아역사재단(00007),서대문구,612064
115000045,우장초등학교(00027),강서구,611997
123000212,마천2동윤진빌딩.신동아아파트(00012),송파구,611990
119000097,동작구청.노량진초등학교앞(00055),동작구,610659
105000010,중랑교(00083),동대문구,610170
103900150,옥수역(00011),성동구,608709
104000001,군자교입구(00028),광진구,607166
118000130,영등포아리수정수센터(00058),영등포구,606420
114000012,영도중.강서고입구.기아양서대리점(00020),양천구,605346
118000084,영등포구청(00013),영등포구,605075
120900077,봉천역(00001),관악구,604927
114000011,목동사거리(00019),양천구,604400
108900049,미아사거리역(00025),강북구,603759
122000174,서울상록회관.한국기술센터(00019),강남구,602685
120900050,서울대입구역2호선(00005),관악구,602658
119000075,봉천고개.관악현대아파트(00011),동작구,602012
107000170,아리랑고개.아리랑시네미디어센터(00010),성북구,601484
106000002,망우역(00043),중랑구,601457
111000129,시립서북병원세현교회앞(00004),은평구,599696
118000141,신길1동새마을금고(00014),영등포구,599183
117900042,금천구종합청사.금천구청역(00005),금천구,598598
113000110,광흥창역.서강동주민센터(00032),마포구,598397
112000137,명지전문대.충암중고등학교(00015),서대문구,597613
113000432,월드컵파크9.10.11.12단지(00004),마포구,597286
114000108,신정네거리해누리분수광장(00080),양천구,596909
100000131,명륜동2가.성균관대입구(00034),종로구,596826
102000019,남영역(00018),용산구,596079
120000106,남강중고등학교입구(00005),관악구,595671
117900113,독산역(00001),금천구,595361
105000039,회기시장(00040),동대문구,594473
116000057,구로2동성당(00045),구로구,594466
113000417,신촌오거리.2호선신촌역(00051),마포구,594334
111000159,불광역.불광1동주민센터(00016),은평구,594333
121000002,말죽거리공원사거리(00051),서초구,594042
101000050,명동역4번출구(00030),중구,593902
108000038,수유2동주민센터우이시장(00007),강북구,593542
123000155,올림픽공원역(00007),송파구,593366
100000368,서대문역사거리.적십자병원(00037),종로구,592672
112000015,세브란스병원앞(00040),서대문구,592495
120000044,서울대벤처타운역1번출구(00003),관악구,591578
113000127,홀트아동복지회(00025),마포구,591009
117000001,문성초등학교(00027),금천구,590737
120000456,봉천사거리.위버폴리스(00051),관악구,589819
118000154,신길힐스테이트클래시안아파트(00034),영등포구,589038
105000016,청량리역환승센타(00023),동대문구,588312
114000063,목동7단지.종로학원(00041),양천구,588291
101000034,삼성본관앞(00010),중구,587210
121001314,사당역(00057),서초구,586701
117000011,박미삼거리.국립전통예술중고(00022),금천구,586560
123000278,송파경찰서.오금역(00053),송파구,585965
123000053,잠실엘스아파트앞(00012),송파구,584404
113000103,마포구청역(00037),마포구,583986
121900035,방배역1번출구(00005),서초구,582901
106000133,면목역2번출구(00059),중랑구,582731
119000006,강남중학교(00050),동작구,582172
120000051,신림동별빛거리입구(00049),관악구,581835
123000660,복정역환승센터3번승강장(00001),송파구,581337
103000054,금남시장앞.백범학원터(00063),성동구,580656
110900005,상계역(00004),노원구,580423
115000047,한국폴리텍1.서울강서대학교(00008),강서구,579446
119900253,숭실대입구역2번출구(00016),동작구,579397
123000043,잠실역8번출구(00034),송파구,579278
124000454,천호역(00040),강동구,579044
115000117,우장산역4번출구(00012),강서구,578489
105000149,국민은행장안동지점(00003),동대문구,578062
118000078,당산동진로아파트(00008),영등포구,577743
118000003,남부지방법원등기국.구로세무서(에이스하이테크시티)(00016),영등포구,577536
110000096,수락산역3번출구(00123),노원구,577018
117000032,디지털단지오거리(00010),금천구,576706
112000416,홍제삼거리.인왕산한신휴플러스(00015),서대문구,576220
101000057,을지로입구.로얄호텔(00047),중구,576218
105000083,경동시장(00017),동대문구,575997
102000072,한남오거리(00070),용산구,575704
113000415,동교동삼거리(00044),마포구,575681
101000060,을지로2가.파인에비뉴(00036),중구,574841
122900034,양재역4번출구(00007),강남구,574187
121000018,반포역(00012),서초구,574130
123000661,복정역환승센터4번승강장(00001),송파구,573109
112000110,DMC센트럴아이파크아파트(00019),서대문구,572878
119000024,노량진역3번출구(00035),동작구,572753
101000332,경찰청.동북아역사재단(00047),중구,572594
114000006,목동2단지(00013),양천구,572278
112000147,명지대사거리.우리은행(00020),서대문구,571631
115000080,용문사.시립화곡청소년센터(00017),강서구,571204
116000107,예림디자인고.오류고.서울공연예술고(00004),구로구,571162
122000209,총지사(00009),강남구,570452
122000014,학동역(00044),강남구,570028
119000104,7호선장승배기역.상도2치안센터(00023),동작구,569712
122000115,선릉역(00018),강남구,569620
116000198,구로구청(00009),구로구,568342
109000017,우이1교앞(00011),도봉구,567874
118000033,김안과병원(00009),영등포구,567054
110000313,은행사거리(00024),노원구,566602
105000001,답십리역사거리(00031),동대문구,565551
109000019,신도봉시장.도봉구청.방학역북부(00006),도봉구,565322
112000106,DMC파크뷰자이별동상가(00005),서대문구,564272
112000114,명지대삼거리(00017),서대문구,563958
123000047,송파구청.방이맛골(00025),송파구,562370
111000047,은평구청(00008),은평구,562361
111000111,연신초등학교(00013),은평구,562115
122000010,신사역3번출구(00014),강남구,561984
105000009,중랑교(00011),동대문구,559981
122000059,씨네시티앞(00032),강남구,559973
107000120,돌곶이역(00012),성북구,559851
107000020,국민대학교앞(00003),성북구,559306
120000034,관악푸르지오아파트(00010),관악구,559162
100000020,경복궁역2번출구(00006),종로구,556169
119000134,동작구청정문(00125),동작구,555414
103000041,응봉사거리(00067),성동구,555404
112000033,세브란스병원(00027),서대문구,555348
110000275,중계역2번출구(00005),노원구,554253
105000002,청년회의소(00030),동대문구,553178
103000015,상왕십리역(00077),성동구,553162
116000048,남구로역(00020),구로구,553033
113000137,신촌역(00016),마포구,552825
115900068,까치산역1번출구(00036),강서구,552541
117000098,독산동정훈단지(00015),금천구,552211
110000018,화랑대역1번출구(00016),노원구,551806
118000107,문래역3번출구(00005),영등포구,551232
122000291,대치아파트.대모산입구역3번출구(00021),강남구,551083
107900095,삼선동주민센터(00012),성북구,551011
100900075,혜화역1번출구(00023),종로구,550911
118000055,여의나루역2번출구(00070),영등포구,550881
118000073,한국거래소(00037),영등포구,550480
109000040,쌍문역.쌍문시장(00010),도봉구,550025
106000154,사가정시장(00022),중랑구,549789
114000190,신월동우성상가(00002),양천구,549150
107000519,북한산보국문역1번출구(00032),성북구,548678
117900148,독산역(00010),금천구,548449
120000015,KT구로지사(00077),관악구,548435
118000069,샛강역4번출구.여의도자이(00012),영등포구,547670
100000076,창덕궁.우리소리박물관(00033),종로구,547311
100000105,조계사.종로경찰서(00033),종로구,546783
118000068,샛강역1번출구.여의도자이(00058),영등포구,544488
119000285,사당동우체국앞(00004),동작구,543289
108000010,도봉세무서.성암국제무역고(00048),강북구,542826
111000078,대림시장(00009),은평구,542378
114000115,신한은행신월동지점(00008),양천구,541971
122000055,압구정파출소(00038),강남구,541940
113000004,공덕역(00037),마포구,541379
107000066,고대앞(00025),성북구,541353
119000012,노량진역(00016),동작구,541317
119900082,삼성래미안.롯데캐슬(00020),동작구,540561
121000204,우면주공아파트.양재1동주민센터(00010),서초구,539511
104000160,능동사거리.군자역7번출구(00014),광진구,539385
121000059,서초역.서울중앙지법등기국(00017),서초구,538538
116000125,세곡초등학교(00012),구로구,538297
100000032,서울경찰청.경복궁역(00029),종로구,538073
120000027,남서울농협남현동지점(00016),관악구,537377
124000453,천호역(00022),강동구,537353
120000002,서울미술고.인헌중고(00061),관악구,536995
112000429,충정로역(00099),서대문구,536925
122000203,진선여자중고등학교(00013),강남구,536722
122000032,학동역(00015),강남구,536533
105000438,경동시장앞(00020),동대문구,536294
111000045,본서부병원(00020),은평구,536201
122000054,압구정파출소(00020),강남구,535349
111000130,서울기독대학교입구(00005),은평구,535137
121000114,논현역6번출구(00013),서초구,534990
112000138,명지전문대.충암중고등학교(00018),서대문구,534833
120000035,성현동동아아파트(00049),관악구,533762
122000330,삼성역3번출구(00016),강남구,533216
107000058,성가복지병원(00020),성북구,532747
112000145,백련시장(00021),서대문구,530490
118000525,대방역(00039),영등포구,530380
114000070,오목교역.동신한방병원(00013),양천구,530251
107000057,석계역4번출구(00012),성북구,529080
107900195,삼선교(00019),성북구,528491
112000403,서대문역(00006),서대문구,527734
108000161,수유역.강북구청(00010),강북구,527528
116000060,구로역.구로기계공구상가(00044),구로구,526773
121000005,뱅뱅사거리(00034),서초구,526595
115000588,강서구청사거리.서울디지털대학교(00084),강서구,526580
116000006,구일역.제일제당(00012),구로구,526427
123000008,송파역(00092),송파구,526247
118000194,신길역5호선(00021),영등포구,525571
101000304,서대문역사거리(00038),중구,523380
103000021,마장축산물시장(00020),성동구,523098
124000028,천호역6번출구(00024),강동구,522671
121000107,논현역7번출구(00033),서초구,522473
101000027,숭례문(00037),중구,522313
122000008,신사역8번출구.가로수길(00014),강남구,522021
112000176,현대백화점(00056),서대문구,522006
119000113,중앙대정문(00006),동작구,521868
111900059,녹번전철역(00020),은평구,521799
105000069,장한평역4번출구(00020),동대문구,521622
124000078,강동아트센터.강동경희대병원(00018),강동구,521054
117000010,시흥사거리(00082),금천구,520857
104000052,광진경찰서(00015),광진구,519854
109000148,창동역서측(00041),도봉구,519742
121000155,내방역(00008),서초구,519647
117000028,금천패션아울렛사거리.W몰(00004),금천구,519551
103000005,상왕십리역(00025),성동구,519355
110000085,도봉면허시험장(00068),노원구,519182
121000080,남부터미널.한일시멘트(00059),서초구,519126
105000127,장안2동주민센터(00020),동대문구,518895
112000014,세브란스병원앞(00026),서대문구,518885
111000927,연신내역.연서시장(00007),은평구,518298
118000058,63빌딩.가톨릭대학교여의도성모병원(00007),영등포구,518030
107000043,월곡역(00014),성북구,517380
102000006,용산우체국(00039),용산구,517038
120000026,예술인마을.사당초등학교(00026),관악구,516511
106000004,상봉역.중랑우체국(00042),중랑구,515246
115000099,화곡동대림아파트.화곡중앙시장(00003),강서구,514716
115000052,화곡역7번출구(B)(00086),강서구,514674
116000145,개봉1동사거리(00004),구로구,514393
118000021,영등포로터리(00046),영등포구,514127
110000237,인덕대앞(00002),노원구,514060
113000195,월드컵파크5단지(00005),마포구,513424
113000411,이대역(00050),마포구,513325
120000173,제2공학관(00001),관악구,512630
115000634,송정역(00010),강서구,512260
122000208,도곡1차아이파크.역삼청소년수련관(00011),강남구,512001
114000028,등촌역6번출구.목동깨비시장(00024),양천구,510752
101000011,서울의료보건고등학교.서울역서부(00002),중구,510615
112000074,서대문구청.서대문구의회(00003),서대문구,508860
105000165,장한평역2번출구(00007),동대문구,507786
109000189,세그루학원(00005),도봉구,506483
122000179,역삼역6번출구(00048),강남구,505661
114000026,목동성원아파트(00022),양천구,505288
113000456,신촌역(00018),마포구,503954
106000208,신내교회.신내데시앙아파트(00003),중랑구,503755
122000102,삼성동서광아파트(00007),강남구,503279
117000021,가산디지털단지역(00006),금천구,503277
100000035,덕성여중고(00034),종로구,503107
118000019,영등포시장역3번출구(00022),영등포구,502571
101000052,충무로역.한옥마을.한국의집(00029),중구,502538
104000056,구의역2번출구(00022),광진구,502472
102000247,노들섬(00042),용산구,502300
104000098,자양동우체국.중앙농협(00003),광진구,501467
122000265,국악고교사거리(00004),강남구,501412
119000020,서울지방병무청앞(00051),동작구,501023
115000122,발산역2번출구(00009),강서구,500292
119000067,상도역(00012),동작구,500262
112000065,연희교차로(00027),서대문구,499787
113000052,공덕시장(00022),마포구,499192
105000484,용두동사거리(00031),동대문구,498951
100000393,종로4가.종묘(00028),종로구,498837
112000401,독립문역.한성과학고(00049),서대문구,498833
118000076,한국경제인협회(00037),영등포구,498627
113900230,신촌역(00001),마포구,498505
120000128,롯데관악점(00017),관악구,498336
116000135,고척시장(00006),구로구,498029
100000109,종로5가.효제초등학교(00062),종로구,497185
100000180,상명대정문(00001),종로구,497096
